property_id,district,dong,size_type,area_sqm,floor,market_price,jeonse_price,jeonse_ratio,school_score,subway_distance_m,contract_date,avg_price_by_size,price_diff_percent,undervalued_score
PROP_0584,서초구,반포동,40py,111.98,26,493326.0,274797.0,0.56,2,433,2025-03-31,480071.36778115504,-0.027609712031164503,26.4
PROP_0585,송파구,잠실동,40py,118.57,29,479024.0,240936.0,0.5,2,865,2026-01-11,480071.36778115504,0.0021816918305207,29.7
PROP_0586,서초구,잠실동,30py,84.09,7,340337.0,170578.0,0.5,3,1496,2025-12-26,320544.3649425287,-0.061746944330217636,32.9
PROP_0587,서초구,잠실동,40py,118.82,20,463460.0,240458.0,0.52,1,1258,2025-10-17,480071.36778115504,0.03460187150492068,15.0
PROP_0588,강남구,반포동,30py,84.0,28,355981.0,179883.0,0.51,2,1213,2025-08-19,320544.3649425287,-0.11055142106093432,15.7
PROP_0589,강남구,대치동,40py,111.98,34,492110.0,261820.0,0.53,5,622,2025-08-04,480071.36778115504,-0.025076755305125542,47.4
PROP_0590,서초구,도곡동,20py,63.42,4,208349.0,110120.0,0.53,3,1061,2025-10-22,228861.1826625387,0.08962718108812885,47.3
PROP_0591,서초구,개포동,20py,62.85,5,248638.0,133230.0,0.54,1,1383,2025-11-19,228861.1826625387,-0.08641403101819456,21.4
PROP_0592,송파구,개포동,20py,62.08,4,207384.0,117543.0,0.57,2,384,2025-04-08,228861.1826625387,0.0938437109022866,39.4
PROP_0593,송파구,대치동,40py,114.72,1,488019.0,261017.0,0.53,3,1363,2025-11-12,480071.36778115504,-0.016555105661848087,43.2
PROP_0594,서초구,대치동,20py,64.25,10,211434.0,119114.0,0.56,4,912,2025-10-07,228861.1826625387,0.07614739406566595,63.5
PROP_0595,서초구,대치동,20py,64.27,7,241480.0,127934.0,0.53,3,1164,2025-04-17,228861.1826625387,-0.05513742955732279,38.1
PROP_0596,강남구,도곡동,20py,64.59,33,234970.0,131992.0,0.56,2,183,2025-07-21,228861.1826625387,-0.02669223879031032,27.8
PROP_0597,송파구,잠실동,20py,63.78,28,245028.0,124013.0,0.51,3,881,2025-08-11,228861.1826625387,-0.07064027699839195,32.5
PROP_0598,서초구,잠실동,30py,84.6,7,341935.0,171161.0,0.5,3,1070,2025-11-04,320544.3649425287,-0.06673221368688378,46.9
PROP_0599,서초구,잠실동,20py,63.4,26,215296.0,114140.0,0.53,2,508,2025-05-26,228861.1826625387,0.05927253588714027,36.8
PROP_0600,송파구,도곡동,30py,84.4,3,294225.0,152199.0,0.52,4,1086,2025-05-03,320544.3649425287,0.08210833763135279,59.1
PROP_0601,서초구,반포동,30py,84.33,24,352652.0,197194.0,0.56,2,724,2025-08-19,320544.3649425287,-0.10016596318337385,23.8
PROP_0602,서초구,도곡동,20py,60.15,27,212058.0,112031.0,0.53,3,372,2026-01-25,228861.1826625387,0.07342085043454218,38.9
PROP_0603,송파구,잠실동,20py,64.66,6,196242.0,112432.0,0.57,1,307,2025-04-05,228861.1826625387,0.14252824477725634,19.0
PROP_0604,서초구,개포동,40py,119.17,24,461519.0,263913.0,0.57,3,798,2025-09-19,480071.36778115504,0.038645020357915436,35.4
PROP_0605,송파구,개포동,30py,84.61,13,316429.0,162289.0,0.51,3,613,2026-02-18,320544.3649425287,0.012838675055999097,38.9
PROP_0606,강남구,잠실동,30py,84.95,8,339930.0,190216.0,0.56,1,882,2025-08-30,320544.3649425287,-0.060477229293820184,17.7
PROP_0607,서초구,반포동,40py,111.88,10,409587.0,228201.0,0.56,3,872,2025-05-19,480071.36778115504,0.14682060316766485,47.6
PROP_0608,송파구,대치동,30py,84.4,34,339022.0,176013.0,0.52,4,197,2025-04-03,320544.3649425287,-0.05764454808239786,46.7
PROP_0609,서초구,반포동,20py,59.79,27,249427.0,133611.0,0.54,1,453,2025-10-20,228861.1826625387,-0.0898615357056251,21.3
PROP_0610,서초구,도곡동,40py,117.62,7,503084.0,294469.0,0.59,3,328,2025-06-29,480071.36778115504,-0.0479358565481778,31.1
PROP_0611,송파구,대치동,20py,63.96,29,223180.0,124909.0,0.56,3,614,2025-08-28,228861.1826625387,0.024823705778518716,40.4
PROP_0612,송파구,대치동,20py,64.25,32,214421.0,125828.0,0.59,5,822,2025-04-01,228861.1826625387,0.0630958142160398,60.4
PROP_0613,강남구,개포동,20py,59.01,23,251860.0,145884.0,0.58,1,687,2025-05-15,228861.1826625387,-0.10049243419043945,16.2
PROP_0614,서초구,도곡동,40py,110.26,1,453647.0,247017.0,0.54,1,664,2026-01-31,480071.36778115504,0.05504258232122028,27.3
PROP_0615,강남구,반포동,40py,112.57,28,469813.0,235503.0,0.5,3,1133,2025-05-07,480071.36778115504,0.021368422425541145,41.4
PROP_0616,송파구,잠실동,40py,113.65,28,504025.0,284729.0,0.56,2,319,2025-09-05,480071.36778115504,-0.04989598177778526,20.4
PROP_0617,송파구,도곡동,30py,84.35,4,352851.0,184960.0,0.52,4,1427,2025-11-24,320544.3649425287,-0.10078678208323404,38.3
PROP_0618,강남구,반포동,30py,84.31,27,367577.0,211574.0,0.58,2,1295,2025-06-01,320544.3649425287,-0.14672738067288718,18.1
PROP_0619,송파구,반포동,30py,84.26,29,355708.0,205413.0,0.58,3,183,2025-12-04,320544.3649425287,-0.10969974488172915,32.4
PROP_0620,서초구,대치동,40py,114.39,17,415218.0,224854.0,0.54,3,1167,2025-03-07,480071.36778115504,0.13509109714437093,52.1
PROP_0621,강남구,개포동,20py,60.02,26,210894.0,107577.0,0.51,3,583,2025-03-24,228861.1826625387,0.07850690297721537,53.0
PROP_0622,강남구,도곡동,20py,64.87,32,229835.0,118471.0,0.52,4,758,2025-10-23,228861.1826625387,-0.004255056825854246,51.2
PROP_0623,강남구,반포동,40py,117.67,8,490540.0,260662.0,0.53,2,836,2025-07-18,480071.36778115504,-0.021806408216407478,29.2
PROP_0624,서초구,대치동,20py,64.83,2,199990.0,114541.0,0.57,3,173,2025-03-03,228861.1826625387,0.12615150514672444,51.1
PROP_0625,송파구,대치동,30py,84.18,27,306974.0,167939.0,0.55,3,1422,2025-11-18,320544.3649425287,0.04233537203176784,49.4
PROP_0626,강남구,도곡동,30py,84.46,1,290908.0,149142.0,0.51,3,204,2025-03-18,320544.3649425287,0.0924563591933438,40.6
PROP_0627,서초구,잠실동,20py,64.27,14,214387.0,122554.0,0.57,4,112,2025-04-26,228861.1826625387,0.06324437588824847,55.3
PROP_0628,서초구,개포동,20py,61.4,8,255341.0,141845.0,0.56,3,1072,2026-02-09,228861.1826625387,-0.11570252774803859,33.5
PROP_0629,강남구,잠실동,30py,84.84,21,277962.0,142051.0,0.51,4,219,2026-02-16,320544.3649425287,0.1328439043068607,57.9
PROP_0630,강남구,도곡동,40py,117.16,24,458196.0,258829.0,0.56,2,283,2026-02-18,480071.36778115504,0.04556690785843144,27.6
PROP_0631,강남구,도곡동,20py,64.56,33,235904.0,126326.0,0.54,3,1091,2025-11-04,228861.1826625387,-0.030773315315101357,33.5
PROP_0632,송파구,잠실동,20py,62.79,31,255440.0,151944.0,0.59,4,1230,2025-05-20,228861.1826625387,-0.11613510438182265,43.2
PROP_0633,송파구,잠실동,40py,112.53,24,447819.0,240930.0,0.54,4,134,2025-09-04,480071.36778115504,0.06718244399832148,61.9
PROP_0634,송파구,대치동,30py,84.8,27,314427.0,161476.0,0.51,3,812,2025-12-07,320544.3649425287,0.019084300370170334,42.4
PROP_0635,서초구,대치동,20py,59.98,8,237653.0,129193.0,0.54,3,1371,2025-08-27,228861.1826625387,-0.038415502511953095,45.6
PROP_0636,서초구,잠실동,20py,60.05,7,248767.0,147054.0,0.59,3,1305,2025-04-25,228861.1826625387,-0.08697769148039804,39.6
PROP_0637,강남구,잠실동,30py,84.79,23,293747.0,166326.0,0.57,3,515,2025-11-02,320544.3649425287,0.08359955086820288,49.4
PROP_0638,서초구,잠실동,20py,63.65,31,209385.0,123852.0,0.59,3,1160,2025-04-17,228861.1826625387,0.08510041954671181,42.2
PROP_0639,서초구,잠실동,20py,60.72,10,249053.0,135133.0,0.54,1,951,2025-07-02,228861.1826625387,-0.08822735731132977,15.1
PROP_0640,서초구,도곡동,40py,117.86,11,540219.0,323812.0,0.6,2,1342,2025-09-13,480071.36778115504,-0.12528893880266528,22.1
PROP_0641,강남구,반포동,30py,84.8,18,352956.0,186047.0,0.53,2,470,2025-06-22,320544.3649425287,-0.1011143498444668,29.0
PROP_0642,송파구,대치동,30py,84.47,34,318074.0,172765.0,0.54,4,1192,2025-11-09,320544.3649425287,0.007706780130019236,46.6
PROP_0643,서초구,도곡동,30py,84.48,4,363958.0,184280.0,0.51,1,998,2025-11-18,320544.3649425287,-0.13543721183573149,15.3
PROP_0644,송파구,도곡동,30py,84.26,28,306463.0,167449.0,0.55,1,518,2025-06-11,320544.3649425287,0.043929535136433925,23.4
PROP_0645,송파구,반포동,40py,111.09,8,422601.0,215783.0,0.51,1,448,2025-03-27,480071.36778115504,0.11971213373290249,33.3
PROP_0646,강남구,개포동,20py,63.63,18,243424.0,132037.0,0.54,2,1380,2025-10-21,228861.1826625387,-0.0636316616389007,28.1
PROP_0647,송파구,도곡동,40py,110.16,26,539236.0,305193.0,0.57,2,1347,2025-04-23,480071.36778115504,-0.12324132658087557,31.0
PROP_0648,서초구,대치동,20py,64.21,22,255529.0,145958.0,0.57,4,816,2025-10-16,228861.1826625387,-0.11652398640613357,49.1
PROP_0649,강남구,반포동,30py,84.39,10,358213.0,184032.0,0.51,3,1094,2025-08-31,320544.3649425287,-0.11751457575685349,31.0
PROP_0650,강남구,반포동,40py,119.83,30,415123.0,213230.0,0.51,4,904,2025-08-27,480071.36778115504,0.13528898438859274,49.6
PROP_0651,서초구,잠실동,30py,84.96,16,354671.0,203925.0,0.57,1,706,2025-03-11,320544.3649425287,-0.10646462327793516,22.1
PROP_0652,서초구,대치동,40py,119.79,11,533858.0,292744.0,0.55,4,752,2025-04-11,480071.36778115504,-0.11203882553429866,53.4
PROP_0653,송파구,대치동,40py,112.27,24,493509.0,285249.0,0.58,3,678,2026-01-11,480071.36778115504,-0.02799090535424438,40.2
PROP_0654,송파구,반포동,30py,84.94,3,351744.0,192083.0,0.55,3,1043,2025-10-21,320544.3649425287,-0.09733328197195154,38.6
PROP_0655,송파구,반포동,30py,84.79,12,312079.0,177854.0,0.57,2,904,2025-06-20,320544.3649425287,0.026409339449927606,32.1
PROP_0656,강남구,잠실동,20py,61.49,13,205868.0,119034.0,0.58,1,1183,2025-06-26,228861.1826625387,0.10046781369841425,25.3
PROP_0657,강남구,도곡동,20py,64.74,10,205307.0,107649.0,0.52,2,681,2025-10-24,228861.1826625387,0.10291908128985726,33.5
PROP_0658,강남구,대치동,40py,118.33,3,425685.0,251903.0,0.59,5,1017,2025-07-08,480071.36778115504,0.11328808887837603,66.1
PROP_0659,강남구,개포동,30py,84.95,29,315759.0,176403.0,0.56,1,1164,2025-04-18,320544.3649425287,0.014928869341960499,11.3
PROP_0660,강남구,개포동,40py,118.68,17,455699.0,253385.0,0.56,1,773,2025-12-12,480071.36778115504,0.050768217846029536,20.7
PROP_0661,송파구,대치동,20py,62.77,25,231070.0,137910.0,0.6,5,1334,2025-07-22,228861.1826625387,-0.00965134109578672,59.2
PROP_0662,송파구,반포동,20py,63.27,7,232731.0,130619.0,0.56,3,100,2025-05-20,228861.1826625387,-0.01690901572927485,42.4
PROP_0663,송파구,대치동,20py,61.19,13,212902.0,106964.0,0.5,4,434,2025-11-16,228861.1826625387,0.06973302539500938,42.7
PROP_0664,송파구,반포동,20py,62.58,35,243219.0,131986.0,0.54,2,1344,2026-02-19,228861.1826625387,-0.06273592214470139,21.7
PROP_0665,강남구,도곡동,30py,84.96,1,279253.0,161382.0,0.58,1,412,2025-09-03,320544.3649425287,0.12881638069017984,33.3
PROP_0666,서초구,도곡동,30py,84.92,2,332620.0,192351.0,0.58,3,1049,2025-04-10,320544.3649425287,-0.03767227372609205,50.4
PROP_0667,강남구,도곡동,40py,118.44,21,460700.0,231309.0,0.5,4,1432,2025-03-08,480071.36778115504,0.04035101670546964,54.9
PROP_0668,송파구,잠실동,30py,84.87,10,325183.0,191840.0,0.59,2,371,2025-07-26,320544.3649425287,-0.01447111715192048,24.5
PROP_0669,송파구,반포동,30py,84.87,19,341784.0,189006.0,0.55,2,1196,2025-12-10,320544.3649425287,-0.06626114004930143,32.9
PROP_0670,송파구,대치동,40py,111.54,16,527167.0,277186.0,0.53,4,134,2025-02-19,480071.36778115504,-0.09810131447021421,37.6
PROP_0671,강남구,반포동,20py,62.56,27,261827.0,133090.0,0.51,1,876,2025-04-15,228861.1826625387,-0.14404285145231552,3.9
PROP_0672,강남구,개포동,30py,84.08,4,320799.0,173413.0,0.54,3,229,2025-03-26,320544.3649425287,-0.000794383197211841,32.0
PROP_0673,송파구,도곡동,30py,84.18,20,302470.0,173783.0,0.57,3,1327,2026-01-21,320544.3649425287,0.05638646914217106,37.8
PROP_0674,송파구,반포동,30py,84.18,17,359015.0,183426.0,0.51,2,1098,2025-03-26,320544.3649425287,-0.12001656951407894,25.8
PROP_0675,서초구,도곡동,30py,84.5,32,278194.0,154282.0,0.55,3,1263,2025-06-07,320544.3649425287,0.1321201355391845,52.9
PROP_0676,송파구,개포동,40py,114.05,5,488216.0,273649.0,0.56,3,1332,2025-10-05,480071.36778115504,-0.01696546131565539,48.1
PROP_0677,송파구,개포동,30py,84.77,24,283095.0,155103.0,0.55,1,353,2025-05-19,320544.3649425287,0.11683052032202505,22.0
PROP_0678,강남구,개포동,30py,84.94,32,321572.0,179419.0,0.56,1,553,2026-01-31,320544.3649425287,-0.0032059058584777574,15.3
PROP_0679,송파구,도곡동,30py,84.3,34,351044.0,200046.0,0.57,1,452,2025-07-01,320544.3649425287,-0.09514949689706649,19.3
PROP_0680,강남구,대치동,30py,84.55,33,317173.0,175051.0,0.55,5,549,2026-02-19,320544.3649425287,0.010517623490692704,62.5
PROP_0681,서초구,잠실동,20py,61.2,23,231217.0,138706.0,0.6,2,844,2026-01-12,228861.1826625387,-0.01029365185504184,32.0
PROP_0682,송파구,반포동,20py,60.09,21,196548.0,105828.0,0.54,3,660,2025-05-03,228861.1826625387,0.14119118972737835,50.1
PROP_0683,강남구,반포동,20py,59.69,13,233123.0,121302.0,0.52,2,540,2025-09-09,228861.1826625387,-0.018621844420621834,33.4
PROP_0684,강남구,대치동,30py,84.85,32,332676.0,180017.0,0.54,5,558,2026-01-16,320544.3649425287,-0.03784697653208285,59.4
PROP_0685,송파구,대치동,30py,84.64,15,353287.0,211488.0,0.6,4,876,2025-12-10,320544.3649425287,-0.10214696821559101,46.2
PROP_0686,송파구,반포동,30py,84.95,7,327661.0,169288.0,0.52,2,1269,2025-10-06,320544.3649425287,-0.022201716317013547,24.4
PROP_0687,송파구,개포동,20py,59.38,1,256614.0,131566.0,0.51,2,113,2025-10-14,228861.1826625387,-0.12126485153396899,35.1
PROP_0688,서초구,개포동,40py,112.71,31,541128.0,320639.0,0.59,2,593,2025-10-23,480071.36778115504,-0.12718240727632435,16.5
PROP_0689,강남구,도곡동,20py,59.9,35,261671.0,138802.0,0.53,2,262,2025-12-20,228861.1826625387,-0.1433612155445346,16.8
PROP_0690,강남구,도곡동,20py,59.67,14,216900.0,121318.0,0.56,2,1092,2026-01-21,228861.1826625387,0.05226392052764903,29.2
PROP_0691,강남구,개포동,40py,111.67,35,537642.0,316958.0,0.59,2,1012,2025-03-08,480071.36778115504,-0.1199209869251962,24.9
PROP_0692,송파구,대치동,20py,63.7,34,225515.0,114503.0,0.51,3,1260,2025-10-24,228861.1826625387,0.014621014466541127,41.6
PROP_0693,강남구,잠실동,40py,113.05,29,415191.0,227125.0,0.55,3,228,2025-07-21,480071.36778115504,0.1351473387822024,51.8
PROP_0694,서초구,잠실동,40py,112.78,1,424309.0,221300.0,0.52,1,677,2025-09-03,480071.36778115504,0.11615432938415697,27.2
PROP_0695,송파구,잠실동,30py,84.04,6,354493.0,205822.0,0.58,2,239,2025-10-21,320544.3649425287,-0.10590931793032153,25.0
PROP_0696,강남구,개포동,30py,84.89,2,313552.0,164668.0,0.53,2,127,2025-10-08,320544.3649425287,0.021814031713776643,30.3
PROP_0697,서초구,잠실동,20py,60.21,14,240230.0,132261.0,0.55,1,1034,2025-02-19,228861.1826625387,-0.04967560337318061,22.6
PROP_0698,송파구,대치동,20py,60.66,23,228580.0,134928.0,0.59,5,545,2025-10-14,228861.1826625387,0.0012286166630245021,65.5
PROP_0699,송파구,잠실동,40py,117.59,4,437051.0,247146.0,0.57,1,1474,2025-02-19,480071.36778115504,0.08961244237495596,21.9
PROP_0700,강남구,잠실동,30py,84.12,9,332253.0,195866.0,0.59,4,1359,2025-09-16,320544.3649425287,-0.036527346408259456,53.2
PROP_0701,강남구,잠실동,40py,119.86,17,414678.0,215881.0,0.52,2,227,2025-04-19,480071.36778115504,0.1362159299010001,34.4
PROP_0702,서초구,반포동,30py,84.87,35,367327.0,194617.0,0.53,1,374,2025-10-18,320544.3649425287,-0.1459474574318568,12.7
PROP_0703,강남구,도곡동,30py,84.67,8,364658.0,202384.0,0.55,4,362,2025-07-08,320544.3649425287,-0.13762099691061655,35.7
PROP_0704,강남구,대치동,30py,84.28,22,301192.0,158516.0,0.53,5,1178,2025-08-04,320544.3649425287,0.06037343675031833,70.7
PROP_0705,송파구,잠실동,40py,118.7,3,539529.0,299808.0,0.56,2,939,2025-06-22,480071.36778115504,-0.12385165250252805,22.4
PROP_0706,서초구,도곡동,20py,61.22,24,213832.0,109936.0,0.51,4,397,2025-08-09,228861.1826625387,0.06566942671400759,69.4
PROP_0707,강남구,반포동,20py,62.18,28,258220.0,147694.0,0.57,4,949,2026-01-18,228861.1826625387,-0.12828220581535485,41.8
PROP_0708,서초구,잠실동,20py,64.22,2,245393.0,135889.0,0.55,1,457,2025-11-26,228861.1826625387,-0.07223513024416146,18.4
PROP_0709,서초구,도곡동,40py,116.04,29,488904.0,280156.0,0.57,2,321,2025-07-23,480071.36778115504,-0.01839858156854585,40.8
PROP_0710,송파구,개포동,40py,113.43,13,500956.0,272404.0,0.54,1,991,2025-05-23,480071.36778115504,-0.043503182277609624,14.5
PROP_0711,송파구,대치동,40py,117.05,33,518136.0,300887.0,0.58,4,766,2025-05-04,480071.36778115504,-0.07928952812740349,49.5
PROP_0712,송파구,도곡동,20py,59.46,22,213548.0,120764.0,0.57,4,1444,2025-06-16,228861.1826625387,0.06691035362304469,51.9
PROP_0713,송파구,반포동,30py,84.51,2,362960.0,201163.0,0.55,4,951,2025-08-17,320544.3649425287,-0.13232375825753823,53.5
PROP_0714,송파구,대치동,40py,110.94,10,422037.0,242598.0,0.57,3,1232,2025-06-23,480071.36778115504,0.12088695905649292,43.8
PROP_0715,서초구,개포동,20py,64.22,34,198801.0,102866.0,0.52,3,901,2025-04-10,228861.1826625387,0.13134679421308046,41.5
PROP_0716,강남구,반포동,20py,61.2,4,206789.0,116014.0,0.56,4,1425,2025-05-23,228861.1826625387,0.09644354016593829,55.0
PROP_0717,서초구,도곡동,20py,64.2,32,220017.0,130147.0,0.59,3,774,2025-09-26,228861.1826625387,0.03864431075487209,42.4
PROP_0718,서초구,반포동,40py,116.23,13,520440.0,269857.0,0.52,2,638,2025-12-05,480071.36778115504,-0.08408881455568783,21.9
PROP_0719,송파구,도곡동,30py,84.0,1,296565.0,151809.0,0.51,3,1021,2026-02-14,320544.3649425287,0.0748082560953085,34.2
PROP_0720,서초구,도곡동,40py,110.45,18,414456.0,244780.0,0.59,2,1031,2025-04-14,480071.36778115504,0.13667836114539206,39.1
PROP_0721,송파구,도곡동,40py,115.06,22,461422.0,252922.0,0.55,1,1323,2025-12-08,480071.36778115504,0.038847073649384,22.2
PROP_0722,송파구,잠실동,20py,64.93,21,218400.0,120322.0,0.55,1,1272,2026-02-04,228861.1826625387,0.045709729106678414,18.9
PROP_0723,강남구,대치동,40py,111.04,17,551790.0,312132.0,0.57,3,141,2025-05-08,480071.36778115504,-0.14939160514887978,31.0
PROP_0724,송파구,잠실동,40py,119.01,24,484040.0,245258.0,0.51,3,784,2025-03-06,480071.36778115504,-0.008266754664390011,42.4
PROP_0725,송파구,도곡동,30py,84.52,4,289975.0,166980.0,0.58,3,338,2025-11-27,320544.3649425287,0.09536703272886915,52.0
PROP_0726,송파구,잠실동,40py,118.9,8,517509.0,306529.0,0.59,4,572,2026-01-21,480071.36778115504,-0.07798347231553965,47.8
PROP_0727,강남구,대치동,40py,111.58,14,449719.0,258511.0,0.57,5,1209,2026-01-02,480071.36778115504,0.0632246991138856,67.1
PROP_0728,서초구,도곡동,20py,61.94,24,213983.0,122632.0,0.57,3,143,2025-12-20,228861.1826625387,0.06500963811096322,39.9
PROP_0729,강남구,개포동,40py,111.45,20,513015.0,307247.0,0.6,1,1470,2025-06-07,480071.36778115504,-0.06862236415203711,18.3
PROP_0730,송파구,잠실동,20py,62.37,2,220874.0,112653.0,0.51,2,702,2025-12-02,228861.1826625387,0.03489968272302421,33.9
PROP_0731,송파구,개포동,40py,110.19,8,544524.0,326490.0,0.6,4,489,2025-03-07,480071.36778115504,-0.13425635550134762,42.7
PROP_0732,송파구,반포동,40py,118.62,33,550690.0,285915.0,0.52,2,502,2025-09-06,480071.36778115504,-0.14710027916315374,22.0
PROP_0733,송파구,도곡동,20py,64.84,21,253105.0,133243.0,0.53,3,228,2025-07-24,228861.1826625387,-0.10593241306984506,36.8
PROP_0734,강남구,반포동,30py,84.43,2,311808.0,179108.0,0.57,1,373,2025-12-23,320544.3649425287,0.02725477624320453,23.3
PROP_0735,서초구,대치동,20py,63.2,23,196673.0,112263.0,0.57,4,1363,2025-03-27,228861.1826625387,0.1406450071089641,54.0
PROP_0736,송파구,잠실동,30py,84.26,10,340290.0,176361.0,0.52,4,585,2025-06-01,320544.3649425287,-0.061600318760903924,52.9
PROP_0737,강남구,반포동,40py,114.09,33,450732.0,240295.0,0.53,3,269,2026-01-18,480071.36778115504,0.061114596183394265,44.2
PROP_0738,서초구,반포동,30py,84.87,28,362100.0,188875.0,0.52,1,660,2026-01-13,320544.3649425287,-0.12964082230839374,12.4
PROP_0739,강남구,개포동,40py,116.83,25,511143.0,305429.0,0.6,1,776,2025-09-29,480071.36778115504,-0.06472294392905607,9.8
PROP_0740,서초구,개포동,20py,62.36,11,207956.0,106537.0,0.51,4,260,2025-12-01,228861.1826625387,0.09134437924042314,48.3
PROP_0741,강남구,잠실동,30py,84.45,24,285557.0,155117.0,0.54,4,1017,2025-10-27,320544.3649425287,0.10914983624435792,57.1
PROP_0742,강남구,반포동,30py,84.57,19,292710.0,166925.0,0.57,4,392,2025-08-27,320544.3649425287,0.08683467247199686,52.0
PROP_0743,강남구,잠실동,20py,63.95,3,255773.0,139503.0,0.55,2,1392,2025-03-27,228861.1826625387,-0.11759013487727812,36.1
PROP_0744,강남구,도곡동,40py,118.8,6,496596.0,277593.0,0.56,2,187,2025-08-26,480071.36778115504,-0.034421199279640984,29.6
PROP_0745,서초구,잠실동,40py,117.71,31,446037.0,250120.0,0.56,4,882,2025-05-17,480071.36778115504,0.07089439209519766,54.3
PROP_0746,송파구,개포동,30py,84.56,24,340316.0,181703.0,0.53,4,419,2026-01-22,320544.3649425287,-0.06168143077797108,37.7
PROP_0747,송파구,개포동,20py,63.19,19,206164.0,106353.0,0.52,4,1046,2025-08-14,228861.1826625387,0.09917445325800937,53.6
PROP_0748,강남구,잠실동,30py,84.58,19,272381.0,154018.0,0.57,2,488,2025-07-17,320544.3649425287,0.15025491073962277,44.5
PROP_0749,송파구,반포동,20py,59.53,14,207035.0,113088.0,0.55,1,551,2025-02-24,228861.1826625387,0.0953686527728991,16.2
PROP_0750,서초구,개포동,40py,116.22,10,419137.0,228264.0,0.54,3,725,2025-10-29,480071.36778115504,0.1269277275643161,41.2
PROP_0751,강남구,도곡동,30py,84.68,29,320632.0,186663.0,0.58,3,927,2025-08-21,320544.3649425287,-0.0002733944722035511,47.7
PROP_0752,송파구,개포동,40py,114.23,26,417931.0,249322.0,0.6,1,741,2026-01-02,480071.36778115504,0.12943985405412117,28.0
PROP_0753,서초구,대치동,30py,84.66,26,288250.0,167874.0,0.58,5,1331,2025-09-09,320544.3649425287,0.10074850309197873,55.0
PROP_0754,강남구,개포동,40py,110.6,16,419276.0,229540.0,0.55,3,1104,2025-10-17,480071.36778115504,0.12663818728066525,49.8
PROP_0755,강남구,개포동,40py,114.27,1,545666.0,310011.0,0.57,2,1180,2025-10-14,480071.36778115504,-0.13663516847925594,21.1
PROP_0756,송파구,반포동,30py,84.9,3,333572.0,176739.0,0.53,2,1067,2025-07-09,320544.3649425287,-0.040642221427935714,32.3
PROP_0757,송파구,반포동,20py,64.25,15,197695.0,111174.0,0.56,2,1099,2026-02-01,228861.1826625387,0.13617941802080946,32.4
PROP_0758,송파구,반포동,30py,84.75,8,316701.0,185312.0,0.59,4,1051,2025-12-27,320544.3649425287,0.01199011856975805,50.2
PROP_0759,송파구,잠실동,30py,84.99,30,346793.0,202160.0,0.58,4,968,2025-08-31,320544.3649425287,-0.08188768210658601,50.6
PROP_0760,서초구,도곡동,30py,84.94,33,306170.0,166163.0,0.54,4,692,2025-03-09,320544.3649425287,0.04484360517492152,55.5
PROP_0761,서초구,대치동,30py,84.87,19,341271.0,189188.0,0.55,3,365,2025-04-29,320544.3649425287,-0.0646607375587071,35.2
PROP_0762,강남구,개포동,40py,114.53,31,522070.0,294486.0,0.56,4,412,2025-04-03,480071.36778115504,-0.08748414306180913,49.4
PROP_0763,강남구,반포동,20py,60.51,15,236211.0,125236.0,0.53,1,669,2025-06-06,228861.1826625387,-0.03211473982592668,18.4
PROP_0764,서초구,잠실동,30py,84.79,29,318600.0,176905.0,0.56,1,291,2025-09-26,320544.3649425287,0.006065821630891329,16.5
PROP_0765,송파구,대치동,40py,115.31,2,440378.0,239380.0,0.54,3,376,2025-04-12,480071.36778115504,0.0826822227799464,38.4
PROP_0766,서초구,잠실동,20py,60.68,27,220664.0,121611.0,0.55,4,243,2025-10-25,228861.1826625387,0.0358172695219601,51.4
PROP_0767,서초구,대치동,40py,114.73,11,478998.0,270134.0,0.56,4,870,2025-03-12,480071.36778115504,0.0022358504447287696,51.1
PROP_0768,송파구,대치동,40py,115.91,34,436606.0,219710.0,0.5,3,1324,2026-02-13,480071.36778115504,0.0905393878873633,45.5
PROP_0769,송파구,도곡동,30py,84.16,13,332395.0,173657.0,0.52,1,1166,2025-09-07,320544.3649425287,-0.03697034280916471,25.0
PROP_0770,서초구,잠실동,20py,62.42,30,210968.0,115553.0,0.55,1,755,2025-05-18,228861.1826625387,0.07818356286711416,27.5
PROP_0771,서초구,대치동,40py,119.63,14,456322.0,268969.0,0.59,3,539,2025-09-04,480071.36778115504,0.04947049412865925,38.1
PROP_0772,송파구,개포동,20py,64.21,10,240207.0,132158.0,0.55,4,1320,2025-06-06,228861.1826625387,-0.049575105771392396,49.2
PROP_0773,강남구,개포동,30py,84.3,32,276074.0,157258.0,0.57,3,934,2025-11-30,320544.3649425287,0.13873388462312208,43.9
PROP_0774,송파구,잠실동,40py,115.41,25,485821.0,286215.0,0.59,2,1014,2025-11-05,480071.36778115504,-0.011976619737642797,30.4
PROP_0775,서초구,잠실동,40py,110.86,35,536616.0,283505.0,0.53,2,677,2025-04-16,480071.36778115504,-0.11778380468760084,22.0
PROP_0776,강남구,도곡동,20py,62.33,25,207194.0,115948.0,0.56,2,218,2025-06-27,228861.1826625387,0.09467390848227622,31.7
PROP_0777,송파구,잠실동,20py,60.59,9,221602.0,114601.0,0.52,3,307,2025-11-28,228861.1826625387,0.0317187151533798,44.1
PROP_0778,강남구,대치동,40py,110.45,12,422467.0,253157.0,0.6,4,672,2025-11-22,480071.36778115504,0.11999125889843638,53.2
