property_id,district,dong,size_type,area_sqm,floor,market_price,jeonse_price,jeonse_ratio,school_score,subway_distance_m,contract_date,avg_price_by_size,price_diff_percent,undervalued_score
PROP_1572,서초구,잠실동,40py,113.43,29,445343.0,267018.0,0.6,3,1457,2025-02-20,481442.3174366617,0.07498160450220684,40.2
PROP_1573,강남구,잠실동,20py,60.11,19,262441.0,156724.0,0.6,2,471,2025-07-29,229624.656394453,-0.1429129786009328,16.4
PROP_1574,송파구,개포동,40py,113.78,19,540518.0,311747.0,0.58,3,1350,2025-05-18,481442.3174366617,-0.12270562936360549,37.5
PROP_1575,서초구,개포동,40py,117.49,17,477882.0,251444.0,0.53,1,1160,2025-11-29,481442.3174366617,0.007395106968614327,23.2
PROP_1576,송파구,개포동,40py,112.26,18,477434.0,248451.0,0.52,1,1079,2025-12-08,481442.3174366617,0.008325644197633333,21.0
PROP_1577,송파구,대치동,40py,116.87,15,480279.0,283230.0,0.59,4,104,2025-10-23,481442.3174366617,0.002416317374956831,43.7
PROP_1578,강남구,반포동,40py,114.4,22,500734.0,264522.0,0.53,3,128,2025-08-12,481442.3174366617,-0.04007060007947124,30.7
PROP_1579,송파구,도곡동,30py,84.87,22,293770.0,160052.0,0.54,4,340,2025-06-29,320710.1926470588,0.08400167273980737,56.2
PROP_1580,강남구,개포동,40py,115.4,2,506842.0,260169.0,0.51,2,776,2025-06-05,481442.3174366617,-0.05275747819297144,28.2
PROP_1581,강남구,반포동,40py,119.99,23,441382.0,250310.0,0.57,2,942,2025-04-28,481442.3174366617,0.08320896602931462,38.8
PROP_1582,서초구,잠실동,20py,60.29,11,213665.0,113059.0,0.53,3,385,2025-05-17,229624.656394453,0.06950323473554701,46.5
PROP_1583,강남구,도곡동,30py,84.78,29,347107.0,175682.0,0.51,4,682,2025-05-31,320710.1926470588,-0.08230735398544332,43.7
PROP_1584,서초구,반포동,30py,84.86,28,357731.0,207522.0,0.58,3,1263,2025-06-22,320710.1926470588,-0.11543383466356665,33.4
PROP_1585,강남구,개포동,30py,84.32,18,301557.0,163097.0,0.54,4,614,2025-02-22,320710.1926470588,0.059721184690057154,57.2
PROP_1586,강남구,대치동,20py,62.41,13,255230.0,147078.0,0.58,4,416,2025-08-14,229624.656394453,-0.11150955654153154,35.3
PROP_1587,서초구,개포동,20py,60.76,17,225740.0,121820.0,0.54,2,1415,2026-01-11,229624.656394453,0.01691741843166818,32.9
PROP_1588,서초구,개포동,30py,84.05,23,302454.0,165048.0,0.55,1,493,2025-10-12,320710.1926470588,0.05692426703491063,19.4
PROP_1589,송파구,잠실동,30py,84.2,30,335089.0,174828.0,0.52,4,1269,2025-06-04,320710.1926470588,-0.04483426995026957,53.7
PROP_1590,강남구,대치동,40py,119.17,9,413070.0,224831.0,0.54,4,1422,2025-08-02,481442.3174366617,0.14201559555606932,61.1
PROP_1591,서초구,도곡동,40py,120.0,20,462596.0,275930.0,0.6,2,1482,2025-05-11,481442.3174366617,0.039145535724829796,24.9
PROP_1592,강남구,개포동,30py,84.87,14,353984.0,185015.0,0.52,3,827,2026-02-14,320710.1926470588,-0.10375038934156663,33.2
PROP_1593,강남구,개포동,20py,63.63,28,260639.0,130517.0,0.5,3,813,2025-09-22,229624.656394453,-0.1350653892858529,36.1
PROP_1594,송파구,반포동,40py,114.73,2,502568.0,266921.0,0.53,1,400,2025-11-21,481442.3174366617,-0.04387998686076779,21.5
PROP_1595,송파구,도곡동,30py,84.98,14,362224.0,201142.0,0.56,3,967,2025-02-15,320710.1926470588,-0.12944336757836408,43.5
PROP_1596,서초구,도곡동,20py,59.88,26,228107.0,121969.0,0.53,2,882,2025-06-25,229624.656394453,0.006609291956199759,22.9
PROP_1597,서초구,대치동,40py,114.05,33,452439.0,239525.0,0.53,4,1264,2025-06-30,481442.3174366617,0.06024255946399508,53.6
PROP_1598,서초구,대치동,20py,59.84,13,213009.0,122642.0,0.58,3,358,2025-07-13,229624.656394453,0.07236007080141404,40.2
PROP_1599,서초구,대치동,30py,84.82,32,280501.0,161866.0,0.58,4,861,2025-04-07,320710.1926470588,0.12537547470874733,50.4
PROP_1600,강남구,잠실동,20py,63.87,2,197896.0,99672.0,0.5,3,863,2025-05-17,229624.656394453,0.13817617364203688,52.5
PROP_1601,서초구,대치동,20py,61.36,11,212373.0,123121.0,0.58,5,599,2025-12-08,229624.656394453,0.07512980820673636,63.0
PROP_1602,서초구,도곡동,40py,116.27,22,481449.0,253268.0,0.53,4,703,2025-05-30,481442.3174366617,-1.388029904369899e-05,51.1
PROP_1603,강남구,대치동,40py,118.15,35,432224.0,254250.0,0.59,5,678,2025-07-13,481442.3174366617,0.10223097483144868,67.2
PROP_1604,서초구,대치동,30py,84.63,33,319226.0,189726.0,0.59,4,1393,2025-03-04,320710.1926470588,0.004627831235448634,53.9
PROP_1605,강남구,대치동,40py,110.21,24,515283.0,283672.0,0.55,5,689,2025-09-06,481442.3174366617,-0.07029021201026928,59.7
PROP_1606,송파구,개포동,20py,64.2,10,245450.0,126539.0,0.52,3,1299,2025-06-14,229624.656394453,-0.06891831153516012,39.1
PROP_1607,강남구,잠실동,20py,64.44,30,199200.0,114711.0,0.58,3,605,2025-08-13,229624.656394453,0.1324973409745207,49.3
PROP_1608,서초구,대치동,40py,111.49,7,444518.0,258463.0,0.58,5,784,2025-10-30,481442.3174366617,0.07669520542618158,61.6
PROP_1609,강남구,개포동,40py,114.87,7,508860.0,297479.0,0.58,1,1432,2025-03-25,481442.3174366617,-0.05694904990761509,8.2
PROP_1610,서초구,도곡동,30py,84.16,2,293763.0,164632.0,0.56,1,883,2025-03-01,320710.1926470588,0.08402349929898911,15.4
PROP_1611,서초구,반포동,30py,84.76,21,353155.0,180273.0,0.51,2,778,2025-06-04,320710.1926470588,-0.10116550111847136,24.4
PROP_1612,서초구,반포동,40py,117.09,30,475964.0,277272.0,0.58,4,1378,2025-03-16,481442.3174366617,0.011378969480351948,56.5
PROP_1613,송파구,대치동,40py,111.69,28,512754.0,293311.0,0.57,3,1489,2025-12-08,481442.3174366617,-0.06503724626877583,46.5
PROP_1614,강남구,잠실동,40py,111.42,11,449942.0,230505.0,0.51,2,1178,2025-08-11,481442.3174366617,0.0654290582605586,43.7
PROP_1615,송파구,도곡동,30py,84.22,4,340274.0,185926.0,0.55,3,1367,2025-07-22,320710.1926470588,-0.0610015141441767,32.1
PROP_1616,강남구,대치동,40py,119.76,14,475625.0,263496.0,0.55,5,528,2025-12-10,481442.3174366617,0.012083103678203384,64.8
PROP_1617,강남구,도곡동,20py,63.71,34,231338.0,126479.0,0.55,3,1210,2025-10-19,229624.656394453,-0.007461496654800862,41.3
PROP_1618,서초구,대치동,20py,64.33,9,243127.0,145058.0,0.6,4,669,2025-08-18,229624.656394453,-0.05880180211289009,49.9
PROP_1619,강남구,개포동,30py,84.57,6,362138.0,211842.0,0.58,2,1063,2025-04-11,320710.1926470588,-0.12917521270841692,23.8
PROP_1620,강남구,도곡동,40py,116.66,33,533052.0,286063.0,0.54,4,739,2025-03-11,481442.3174366617,-0.10719806027464143,38.9
PROP_1621,서초구,도곡동,20py,62.05,8,233727.0,137603.0,0.59,1,731,2025-07-13,229624.656394453,-0.017865431656868484,22.4
PROP_1622,서초구,대치동,20py,63.38,3,232871.0,128349.0,0.55,5,122,2025-11-19,229624.656394453,-0.014137608985554174,57.0
PROP_1623,서초구,대치동,20py,59.21,27,229682.0,122825.0,0.53,4,485,2025-03-25,229624.656394453,-0.0002497275616974797,45.7
PROP_1624,강남구,개포동,20py,61.54,10,202088.0,110201.0,0.55,2,1350,2025-06-24,229624.656394453,0.11992029439186214,29.9
PROP_1625,강남구,잠실동,20py,59.43,23,212361.0,112872.0,0.53,4,167,2025-06-22,229624.656394453,0.0751820674030632,59.7
PROP_1626,강남구,대치동,20py,60.38,3,254818.0,133860.0,0.53,4,551,2025-03-24,229624.656394453,-0.10971532413431016,47.3
PROP_1627,송파구,도곡동,20py,60.71,4,226566.0,131253.0,0.58,1,557,2025-08-29,229624.656394453,0.013320243751170961,36.3
PROP_1628,서초구,반포동,20py,62.5,8,255194.0,131083.0,0.51,2,1219,2025-02-23,229624.656394453,-0.11135277895255104,26.8
PROP_1629,서초구,잠실동,20py,61.93,35,197816.0,103989.0,0.53,2,1014,2025-08-22,229624.656394453,0.1385245682842158,37.9
PROP_1630,서초구,개포동,40py,119.05,5,424696.0,216368.0,0.51,4,1440,2025-06-25,481442.3174366617,0.11786732362621448,58.9
PROP_1631,송파구,반포동,40py,112.25,16,476143.0,250473.0,0.53,2,1313,2025-06-19,481442.3174366617,0.011007170007150157,31.3
PROP_1632,서초구,반포동,30py,84.0,11,329130.0,169975.0,0.52,1,860,2025-07-11,320710.1926470588,-0.026253631926838012,14.4
PROP_1633,강남구,도곡동,30py,84.59,6,300619.0,160020.0,0.53,3,1260,2025-03-07,320710.1926470588,0.06264594362041104,39.3
PROP_1634,송파구,대치동,40py,111.74,18,486463.0,282367.0,0.58,5,1331,2025-12-06,481442.3174366617,-0.010428419732751952,58.4
PROP_1635,강남구,대치동,30py,84.2,28,276159.0,148069.0,0.54,4,870,2025-03-05,320710.1926470588,0.1389141775611957,59.9
PROP_1636,송파구,잠실동,20py,61.48,12,209726.0,106161.0,0.51,2,658,2025-12-21,229624.656394453,0.08665731592983096,32.2
PROP_1637,송파구,반포동,20py,59.09,31,259438.0,132140.0,0.51,1,644,2025-11-22,229624.656394453,-0.12983511472014206,12.1
PROP_1638,송파구,잠실동,30py,84.27,28,289931.0,172859.0,0.6,3,156,2026-02-05,320710.1926470588,0.09597198141105316,47.8
PROP_1639,서초구,반포동,20py,60.01,2,222793.0,120215.0,0.54,4,852,2025-05-17,229624.656394453,0.02975140606293368,49.9
PROP_1640,강남구,대치동,30py,84.96,19,294196.0,171613.0,0.58,4,1429,2025-03-27,320710.1926470588,0.082673370709604,61.1
PROP_1641,강남구,반포동,30py,84.14,6,344603.0,198158.0,0.58,4,250,2025-07-05,320710.1926470588,-0.07449968195814469,49.7
PROP_1642,송파구,대치동,40py,110.33,6,466028.0,256051.0,0.55,4,260,2025-07-12,481442.3174366617,0.03201695588109491,51.7
PROP_1643,강남구,개포동,30py,84.13,24,321630.0,188403.0,0.59,4,879,2025-10-29,320710.1926470588,-0.0028680328035393596,44.9
PROP_1644,강남구,대치동,20py,62.56,26,227139.0,135269.0,0.6,3,1423,2025-04-19,229624.656394453,0.010824867126564539,41.1
PROP_1645,송파구,개포동,40py,117.87,16,421139.0,243334.0,0.58,1,1146,2025-07-11,481442.3174366617,0.1252555399735819,31.4
PROP_1646,송파구,잠실동,20py,59.4,23,211123.0,108728.0,0.51,2,1121,2025-11-09,229624.656394453,0.0805734744907818,29.7
PROP_1647,송파구,개포동,40py,118.98,28,425573.0,239608.0,0.56,1,1026,2025-07-19,481442.3174366617,0.11604571391672862,22.3
PROP_1648,송파구,개포동,30py,84.05,1,358733.0,207968.0,0.58,2,834,2025-07-04,320710.1926470588,-0.11855815070643934,26.8
PROP_1649,서초구,반포동,40py,117.72,30,432799.0,219829.0,0.51,2,131,2025-07-04,481442.3174366617,0.10103664691473901,40.4
PROP_1650,강남구,도곡동,20py,63.56,8,201131.0,110958.0,0.55,3,351,2025-04-02,229624.656394453,0.12408796529892732,38.3
PROP_1651,강남구,반포동,30py,84.78,20,328493.0,190819.0,0.58,2,306,2025-07-07,320710.1926470588,-0.02426741504129918,44.8
PROP_1652,서초구,개포동,30py,84.08,3,321396.0,166843.0,0.52,1,1209,2025-09-16,320710.1926470588,-0.0021384021108924417,15.3
PROP_1653,강남구,반포동,30py,84.3,19,355059.0,197101.0,0.56,1,862,2025-06-09,320710.1926470588,-0.10710232521590611,22.5
PROP_1654,서초구,잠실동,40py,112.22,10,506652.0,288339.0,0.57,2,1306,2025-10-23,481442.3174366617,-0.05236283070744999,33.0
PROP_1655,송파구,잠실동,30py,84.81,3,290036.0,151211.0,0.52,3,956,2025-11-03,320710.1926470588,0.09564458302332698,49.8
PROP_1656,서초구,반포동,20py,60.52,1,255530.0,136604.0,0.53,3,212,2026-01-04,229624.656394453,-0.11281603644970245,34.7
PROP_1657,서초구,반포동,20py,61.07,35,220248.0,117597.0,0.53,3,908,2026-01-13,229624.656394453,0.04083471061725017,42.2
PROP_1658,송파구,개포동,40py,112.56,2,411185.0,223366.0,0.54,3,329,2025-07-27,481442.3174366617,0.14593091403084796,50.3
PROP_1659,송파구,잠실동,40py,118.72,32,495153.0,256131.0,0.52,3,989,2025-12-01,481442.3174366617,-0.028478349465285803,34.6
PROP_1660,강남구,반포동,40py,115.83,6,483247.0,283127.0,0.59,4,1137,2025-05-06,481442.3174366617,-0.003748491767294086,42.0
PROP_1661,서초구,반포동,30py,84.9,30,277348.0,159675.0,0.58,2,425,2025-05-19,320710.1926470588,0.1352067805801821,35.8
PROP_1662,강남구,대치동,20py,61.45,2,200771.0,108988.0,0.54,5,191,2025-07-26,229624.656394453,0.1256557411887324,68.4
PROP_1663,서초구,개포동,20py,59.78,19,247468.0,132767.0,0.54,2,635,2025-07-12,229624.656394453,-0.07770656638412306,31.3
PROP_1664,송파구,도곡동,20py,59.21,12,257375.0,132720.0,0.52,1,299,2025-11-26,229624.656394453,-0.12085088788495349,11.5
PROP_1665,서초구,대치동,30py,84.28,22,291973.0,150386.0,0.52,4,270,2025-05-13,320710.1926470588,0.08960486228974972,57.5
PROP_1666,송파구,잠실동,40py,115.0,27,495709.0,261423.0,0.53,2,565,2025-09-16,481442.3174366617,-0.02963321263344332,35.0
PROP_1667,서초구,개포동,30py,84.61,4,342332.0,189618.0,0.55,1,1150,2025-05-27,320710.1926470588,-0.06741852254360985,15.2
PROP_1668,강남구,도곡동,30py,84.51,31,336115.0,199484.0,0.59,4,1476,2025-04-28,320710.1926470588,-0.04803341991033682,46.4
PROP_1669,서초구,개포동,40py,114.82,25,550862.0,317353.0,0.58,2,778,2025-03-06,481442.3174366617,-0.14419106931220504,23.3
PROP_1670,송파구,잠실동,20py,61.0,23,252323.0,133690.0,0.53,2,833,2025-12-11,229624.656394453,-0.0988497662313555,17.9
PROP_1671,송파구,개포동,40py,112.97,32,530188.0,278239.0,0.52,1,545,2025-12-24,481442.3174366617,-0.10124926870341278,24.4
PROP_1672,서초구,잠실동,30py,84.59,18,290265.0,147006.0,0.51,2,823,2025-07-02,320710.1926470588,0.0949305427300956,40.1
PROP_1673,송파구,대치동,30py,84.76,18,316244.0,164435.0,0.52,5,1385,2025-02-17,320710.1926470588,0.013925945446872178,58.3
PROP_1674,서초구,반포동,20py,61.9,16,234425.0,130008.0,0.55,1,966,2025-08-28,229624.656394453,-0.020905174909879448,16.9
PROP_1675,서초구,개포동,40py,111.11,32,441887.0,238069.0,0.54,1,1384,2025-02-17,481442.3174366617,0.08216003455463917,26.4
PROP_1676,서초구,대치동,20py,59.26,4,240254.0,138166.0,0.58,4,1105,2025-10-25,229624.656394453,-0.046290079525640085,45.8
PROP_1677,서초구,잠실동,40py,116.2,23,483838.0,260871.0,0.54,1,451,2026-01-20,481442.3174366617,-0.004976053156468712,18.0
PROP_1678,송파구,잠실동,40py,118.7,2,410860.0,240994.0,0.59,3,243,2025-03-19,481442.3174366617,0.14660596894029254,51.0
PROP_1679,송파구,개포동,40py,118.4,24,518494.0,264435.0,0.51,3,1313,2026-01-10,481442.3174366617,-0.07695975451558185,35.0
PROP_1680,서초구,도곡동,20py,62.1,7,202751.0,117663.0,0.58,2,1144,2026-01-13,229624.656394453,0.11703297379480444,38.6
PROP_1681,강남구,반포동,20py,64.53,14,206715.0,109002.0,0.53,1,815,2025-09-06,229624.656394453,0.09977001927483958,27.4
PROP_1682,서초구,잠실동,20py,59.53,26,243229.0,142061.0,0.58,4,1484,2025-03-01,229624.656394453,-0.0592460052816682,46.5
PROP_1683,송파구,개포동,20py,61.2,5,242195.0,137804.0,0.57,1,430,2025-06-14,229624.656394453,-0.05474300453150582,21.4
PROP_1684,강남구,개포동,20py,61.47,21,208251.0,111463.0,0.54,1,1130,2025-08-12,229624.656394453,0.09308084214500456,30.9
PROP_1685,서초구,잠실동,40py,117.17,30,503893.0,290089.0,0.58,4,699,2025-07-24,481442.3174366617,-0.04663213379927267,44.4
PROP_1686,서초구,대치동,40py,111.37,13,449480.0,269472.0,0.6,4,1176,2025-04-11,481442.3174366617,0.06638867477798445,53.2
PROP_1687,강남구,개포동,40py,117.67,34,542662.0,294562.0,0.54,2,1193,2025-03-30,481442.3174366617,-0.12715891467391074,28.0
PROP_1688,강남구,반포동,20py,60.29,31,242744.0,142442.0,0.59,1,1385,2025-05-23,229624.656394453,-0.057133862763458575,15.4
PROP_1689,서초구,대치동,20py,62.32,6,240904.0,139525.0,0.58,4,371,2025-06-26,229624.656394453,-0.049120785993343706,49.6
PROP_1690,강남구,반포동,30py,84.69,9,361330.0,212660.0,0.59,2,1292,2026-02-15,320710.1926470588,-0.1266558041628669,18.0
PROP_1691,송파구,도곡동,20py,64.84,4,257555.0,140150.0,0.54,4,484,2025-03-26,229624.656394453,-0.12163477582985603,39.9
PROP_1692,송파구,도곡동,40py,111.78,17,481367.0,256845.0,0.53,3,1026,2025-06-21,481442.3174366617,0.00015644124733924414,41.8
PROP_1693,서초구,대치동,40py,119.88,33,424965.0,216855.0,0.51,4,455,2025-05-29,481442.3174366617,0.11730858587039728,55.3
PROP_1694,서초구,개포동,30py,84.76,22,344527.0,181231.0,0.53,3,1044,2025-11-21,320710.1926470588,-0.07426270788702859,38.8
PROP_1695,서초구,개포동,40py,118.73,21,508432.0,271701.0,0.53,2,400,2025-12-18,481442.3174366617,-0.05606005451917729,21.4
PROP_1696,서초구,반포동,40py,118.04,22,535668.0,309141.0,0.58,3,224,2026-01-04,481442.3174366617,-0.11263173302266313,39.4
PROP_1697,송파구,개포동,30py,84.58,29,339188.0,174092.0,0.51,3,240,2025-09-06,320710.1926470588,-0.057615279391123056,37.3
PROP_1698,강남구,도곡동,20py,64.3,31,201707.0,108169.0,0.54,1,901,2026-01-11,229624.656394453,0.12157952387523918,26.2
PROP_1699,강남구,개포동,40py,116.46,21,432542.0,253959.0,0.59,2,1397,2025-04-03,481442.3174366617,0.10157045956620751,44.9
PROP_1700,서초구,대치동,40py,115.83,12,489315.0,270250.0,0.55,4,1202,2026-01-23,481442.3174366617,-0.016352286199631878,52.7
PROP_1701,강남구,대치동,20py,64.01,32,249127.0,144140.0,0.58,4,572,2025-07-01,229624.656394453,-0.08493140027630815,46.9
PROP_1702,서초구,대치동,40py,115.83,4,455632.0,250019.0,0.55,4,299,2025-12-03,481442.3174366617,0.0536104046152056,46.3
PROP_1703,송파구,개포동,20py,59.24,14,235244.0,138102.0,0.59,3,174,2025-06-29,229624.656394453,-0.024471865059186013,41.8
PROP_1704,강남구,개포동,20py,59.93,22,201280.0,109566.0,0.54,4,402,2025-09-01,229624.656394453,0.12343908027786911,51.8
PROP_1705,송파구,도곡동,30py,84.65,15,310464.0,159984.0,0.52,1,1310,2025-07-23,320710.1926470588,0.03194844717122767,15.1
PROP_1706,송파구,반포동,30py,84.12,22,317978.0,173073.0,0.54,3,1367,2025-10-09,320710.1926470588,0.00851919492956553,45.4
PROP_1707,송파구,반포동,40py,112.03,31,546478.0,300261.0,0.55,1,893,2025-11-02,481442.3174366617,-0.13508509785680478,15.3
PROP_1708,강남구,반포동,40py,111.64,1,501305.0,264508.0,0.53,4,1132,2025-04-21,481442.3174366617,-0.04125661962806466,41.2
PROP_1709,송파구,개포동,20py,61.53,22,203095.0,117713.0,0.58,3,129,2025-09-09,229624.656394453,0.11553487683343515,47.6
PROP_1710,서초구,개포동,30py,84.21,27,325467.0,170587.0,0.52,2,580,2025-12-29,320710.1926470588,-0.01483210531501895,29.9
PROP_1711,서초구,잠실동,20py,59.38,28,207221.0,118944.0,0.57,2,619,2025-12-14,229624.656394453,0.097566423163058,34.6
PROP_1712,강남구,반포동,30py,84.96,8,307607.0,163576.0,0.53,4,1281,2025-02-25,320710.1926470588,0.04085680139726291,52.0
PROP_1713,서초구,개포동,20py,63.67,32,248390.0,139089.0,0.56,2,1126,2025-05-19,229624.656394453,-0.08172181463523497,26.1
PROP_1714,강남구,반포동,20py,60.96,31,209874.0,122273.0,0.58,3,908,2025-07-02,229624.656394453,0.08601278584179999,40.2
PROP_1715,서초구,개포동,20py,60.32,23,218718.0,118959.0,0.54,2,1442,2025-12-13,229624.656394453,0.04749775814892177,35.8
PROP_1716,서초구,개포동,40py,110.29,11,531846.0,317254.0,0.6,1,1500,2025-08-21,481442.3174366617,-0.10469308728759473,17.4
PROP_1717,송파구,개포동,40py,116.05,13,409359.0,205542.0,0.5,4,1036,2025-11-18,481442.3174366617,0.14972368407591202,53.5
PROP_1718,강남구,반포동,20py,59.93,30,237190.0,122991.0,0.52,3,428,2025-05-31,229624.656394453,-0.032946564730187936,50.8
PROP_1719,강남구,개포동,40py,110.06,32,463829.0,263943.0,0.57,1,921,2025-11-28,481442.3174366617,0.03658448125299847,28.2
PROP_1720,서초구,잠실동,20py,60.38,1,218881.0,114727.0,0.52,3,1061,2025-07-13,229624.656394453,0.04678790406548225,32.2
PROP_1721,서초구,대치동,40py,113.46,29,489001.0,267080.0,0.55,3,528,2025-08-31,481442.3174366617,-0.01570007930250695,41.9
PROP_1722,강남구,대치동,20py,59.97,4,255064.0,152020.0,0.6,5,1450,2025-06-15,229624.656394453,-0.11078663765901031,54.4
PROP_1723,서초구,대치동,20py,59.87,25,243273.0,139881.0,0.57,5,822,2025-11-06,229624.656394453,-0.0594376223348666,69.0
PROP_1724,강남구,잠실동,20py,62.46,24,208629.0,112530.0,0.54,3,607,2025-02-25,229624.656394453,0.09143467746070923,45.0
PROP_1725,송파구,잠실동,30py,84.11,14,311436.0,155927.0,0.5,2,255,2025-11-28,320710.1926470588,0.028917673524848166,33.6
PROP_1726,서초구,대치동,20py,63.41,17,232488.0,137087.0,0.59,3,1165,2025-11-14,229624.656394453,-0.012469669636122655,39.1
PROP_1727,서초구,잠실동,40py,117.8,34,455731.0,261601.0,0.57,3,993,2025-09-15,481442.3174366617,0.05340477250432863,50.0
PROP_1728,서초구,도곡동,40py,110.12,2,479056.0,242534.0,0.51,1,185,2026-01-17,481442.3174366617,0.004956600926497556,15.5
PROP_1729,서초구,도곡동,40py,118.26,24,532391.0,282620.0,0.53,4,127,2025-05-08,481442.3174366617,-0.10582510244343259,42.5
PROP_1730,서초구,대치동,30py,84.17,29,334657.0,188265.0,0.56,4,682,2025-10-21,320710.1926470588,-0.04348725944076756,53.3
PROP_1731,서초구,반포동,30py,84.61,9,298369.0,168010.0,0.56,3,153,2026-01-04,320710.1926470588,0.06966162335740063,46.2
PROP_1732,강남구,반포동,20py,61.3,10,257048.0,152201.0,0.59,1,1403,2025-06-20,229624.656394453,-0.11942682478504721,15.8
PROP_1733,서초구,잠실동,30py,84.03,17,326553.0,188204.0,0.58,2,531,2026-01-07,320710.1926470588,-0.018218340068072596,28.6
PROP_1734,서초구,반포동,30py,84.16,2,306482.0,163948.0,0.53,4,659,2025-04-06,320710.1926470588,0.044364641265757704,43.0
PROP_1735,송파구,대치동,40py,110.6,35,516686.0,277561.0,0.54,5,151,2025-12-10,481442.3174366617,-0.07320437212704085,54.8
PROP_1736,서초구,잠실동,30py,84.12,14,320351.0,168524.0,0.53,2,803,2025-05-13,320710.1926470588,0.001119991366953837,25.5
PROP_1737,서초구,개포동,20py,63.89,30,199499.0,111654.0,0.56,2,386,2025-08-07,229624.656394453,0.13119521599937703,46.2
PROP_1738,강남구,반포동,40py,114.54,1,432271.0,256236.0,0.59,3,1115,2025-05-02,481442.3174366617,0.10213335150608285,50.3
PROP_1739,송파구,대치동,20py,59.15,33,253209.0,138750.0,0.55,4,1478,2025-05-31,229624.656394453,-0.10270823689348689,51.4
PROP_1740,송파구,개포동,20py,62.34,35,260811.0,149411.0,0.57,3,817,2025-08-16,229624.656394453,-0.13581443776653757,30.4
PROP_1741,송파구,대치동,40py,116.63,31,520936.0,301544.0,0.58,4,1139,2025-04-26,481442.3174366617,-0.08203201325054706,43.1
PROP_1742,강남구,도곡동,30py,84.01,10,311373.0,156454.0,0.5,1,740,2025-11-29,320710.1926470588,0.029114112557483876,23.1
PROP_1743,서초구,개포동,20py,60.53,32,250230.0,131009.0,0.52,3,697,2025-09-20,229624.656394453,-0.08973489140534983,38.7
PROP_1744,강남구,대치동,20py,59.87,28,239865.0,123551.0,0.52,5,103,2026-02-07,229624.656394453,-0.04459601057804515,61.8
PROP_1745,서초구,반포동,30py,84.09,9,352356.0,197355.0,0.56,3,756,2025-06-23,320710.1926470588,-0.09867415529186928,31.3
PROP_1746,송파구,대치동,40py,111.55,22,549396.0,290696.0,0.53,5,462,2025-07-19,481442.3174366617,-0.14114605239760267,54.2
PROP_1747,강남구,반포동,30py,84.54,9,336721.0,192624.0,0.57,4,1351,2025-09-18,320710.1926470588,-0.04992297631949935,46.4
PROP_1748,송파구,잠실동,20py,62.87,33,211858.0,110289.0,0.52,4,1307,2025-11-04,229624.656394453,0.07737259871576307,53.5
PROP_1749,강남구,도곡동,30py,84.6,10,273127.0,150748.0,0.55,2,595,2025-11-09,320710.1926470588,0.14836819576677457,43.9
PROP_1750,송파구,반포동,20py,64.48,6,230231.0,127785.0,0.56,4,499,2025-09-28,229624.656394453,-0.0026405857936502315,52.0
PROP_1751,강남구,대치동,40py,119.34,21,525981.0,273000.0,0.52,5,1380,2025-05-15,481442.3174366617,-0.09251094253715618,48.7
PROP_1752,송파구,개포동,20py,59.49,14,240298.0,134393.0,0.56,2,325,2025-07-29,229624.656394453,-0.04648169657883849,20.3
PROP_1753,송파구,대치동,30py,84.04,9,273293.0,144818.0,0.53,4,853,2025-11-12,320710.1926470588,0.1478505945061789,60.7
PROP_1754,서초구,개포동,30py,84.17,2,294574.0,160730.0,0.55,3,675,2025-11-28,320710.1926470588,0.08149473651378975,47.6
PROP_1755,서초구,잠실동,30py,84.15,7,361085.0,211213.0,0.58,4,1027,2025-11-06,320710.1926470588,-0.1258918745915058,35.1
PROP_1756,서초구,도곡동,20py,63.56,5,223646.0,115583.0,0.52,4,881,2025-10-14,229624.656394453,0.02603664819070108,53.9
PROP_1757,송파구,개포동,20py,59.95,29,217959.0,117863.0,0.54,2,1408,2025-12-25,229624.656394453,0.05080315231659416,24.2
PROP_1758,강남구,개포동,30py,84.79,34,352852.0,179952.0,0.51,2,168,2026-01-12,320710.1926470588,-0.10022072291389009,31.1
PROP_1759,서초구,대치동,20py,61.84,2,202252.0,106588.0,0.53,4,326,2025-03-26,229624.656394453,0.11920608537539538,52.6
PROP_1760,서초구,도곡동,30py,84.56,35,316267.0,163970.0,0.52,3,1297,2025-06-10,320710.1926470588,0.01385422960956073,40.7
PROP_1761,서초구,대치동,40py,117.22,33,438994.0,221830.0,0.51,3,1468,2025-07-26,481442.3174366617,0.08816906179471057,41.7
PROP_1762,강남구,반포동,30py,84.38,7,355229.0,206309.0,0.58,4,170,2025-06-29,320710.1926470588,-0.10763239879603421,51.4
PROP_1763,서초구,개포동,30py,84.56,30,285083.0,159724.0,0.56,1,483,2025-12-30,320710.1926470588,0.11108843268435341,30.4
PROP_1764,송파구,개포동,30py,84.74,30,319507.0,167276.0,0.52,1,1038,2025-04-09,320710.1926470588,0.0037516507882957117,22.6
PROP_1765,강남구,대치동,40py,118.44,3,458489.0,268093.0,0.58,5,1169,2025-03-09,481442.3174366617,0.04767615268818037,66.1
PROP_1766,송파구,대치동,40py,111.2,5,502475.0,273546.0,0.54,3,141,2025-03-22,481442.3174366617,-0.04368681730206519,35.6
PROP_1767,송파구,개포동,30py,84.9,31,342427.0,198539.0,0.58,1,795,2025-06-10,320710.1926470588,-0.06771474013250496,16.7
