"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 대치동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"441","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","159.1500","202502","25","490,000","-","5","개인","개인","1985","삼성로 150","20250604","중개거래","서울 강남구","-"
"442","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","159.1500","202502","25","490,000","212","5","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.06.18"
"443","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","84.5800","202502","24","221,000","107","23","개인","개인","2000","도곡로78길 22","-","중개거래","서울 성동구","25.02.25"
"444","서울특별시 강남구 대치동","1029","1029","0000","대치SKVIEW","93.4000","202502","23","430,000","103","13","개인","개인","2017","삼성로51길 25","-","중개거래","서울 강남구","25.09.15"
"445","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202502","22","546,500","107","9","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.04.30"
"446","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","161.4700","202502","21","630,000","104","4","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.07.11"
"447","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202502","21","181,000","105","2","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.04.22"
"448","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.4900","202502","21","390,000","112","18","개인","법인","2015","삼성로51길 37","-","직거래","-","25.05.19"
"449","서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동,2동,3동,5동,6동","128.0300","202502","20","362,000","5","6","개인","개인","1983","영동대로 210","-","중개거래","서울 강남구","25.05.23"
"450","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","161.3600","202502","20","480,000","109","9","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.05.30"
"451","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","84.5800","202502","20","290,000","113","8","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.05.28"
"452","서울특별시 강남구 대치동","938-11","0938","0011","동민맥스빌A동","84.9000","202502","20","147,000","4001","4","개인","개인","2004","선릉로62길 38","-","중개거래","서울 강남구","25.06.30"
"453","서울특별시 강남구 대치동","907-2","0907","0002","대치한신휴플러스","84.9900","202502","19","168,000","101","6","개인","개인","2005","선릉로76길 12","-","중개거래","경기 화성시, 서울 강남구","25.07.31"
"454","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","135.7300","202502","19","298,000","103","16","개인","개인","2002","삼성로85길 11","-","중개거래","서울 강남구","25.04.22"
"455","서울특별시 강남구 대치동","1032","1032","0000","대치푸르지오써밋","84.9747","202502","19","336,000","103","5","개인","개인","2023","삼성로72길 12","-","중개거래","서울 은평구","25.08.22"
"456","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202502","19","274,000","11","14","개인","개인","1980","삼성로 212","-","중개거래","서울 강남구","25.05.20"
"457","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","115.0500","202502","18","382,000","209","7","개인","개인","1985","삼성로 150","-","중개거래","경기 성남시 분당구, 서울 강남구","25.06.10"
"458","서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","59.9100","202502","18","149,000","101","8","개인","개인","2002","영동대로65길 57","-","중개거래","서울 강남구","25.04.28"
"459","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.7400","202502","18","494,000","102","11","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.06.26"
"460","서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","120.7600","202502","18","347,000","8","9","개인","개인","1983","영동대로 220","-","중개거래","서울 강남구","25.05.30"
"461","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.9800","202502","17","340,000","103","19","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.13"
"462","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.3900","202502","17","310,000","205","4","개인","개인","1989","도곡로93길 12","-","중개거래","서울 강남구","25.04.29"
"463","서울특별시 강남구 대치동","506","0506","0000","선경2차(8동-12동)","127.7500","202502","17","440,000","10","13","개인","개인","1985","삼성로 151","-","중개거래","서울 강남구","25.03.31"
"464","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","161.3600","202502","17","470,000","109","14","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.03.26"
"465","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","115.0500","202502","17","360,000","209","1","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.05.26"
"466","서울특별시 강남구 대치동","1007-2","1007","0002","풍림아이원4차(1007-2)","111.5400","202502","17","224,500","401","8","개인","개인","2004","영동대로 330-7","-","중개거래","서울 강남구","25.07.29"
"467","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202502","15","185,000","101","7","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.04.23"
"468","서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.7800","202502","15","505,000","15","14","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.04.28"
"469","서울특별시 강남구 대치동","1016-2","1016","0002","삼성3차","150.0300","202502","14","300,000","301","6","개인","개인","2000","도곡로78길 13","-","중개거래","서울 강남구","25.02.25"
"470","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.3500","202502","14","301,000","108","6","개인","개인","2000","도곡로78길 22","-","중개거래","서울 강남구","25.06.20"
"471","서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","105.1800","202502","14","181,000","101","6","개인","개인","2002","삼성로85길 11","-","직거래","-","25.04.07"
"472","서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.6900","202502","14","350,000","-","5","개인","개인","1984","선릉로 120","20250308","중개거래","서울 강남구","-"
"473","서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.6900","202502","14","350,000","12","5","개인","개인","1984","선릉로 120","-","중개거래","서울 강남구","25.03.21"
"474","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202502","14","280,000","20","10","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.05.02"
"475","서울특별시 강남구 대치동","974","0974","0000","대치현대","85.0000","202502","13","254,500","103","6","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.04.07"
"476","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.9900","202502","13","400,000","-","5","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","-"
"477","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202502","13","184,000","101","6","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.04.30"
"478","서울특별시 강남구 대치동","1029","1029","0000","대치SKVIEW","84.3865","202502","13","370,000","105","10","개인","개인","2017","삼성로51길 25","-","중개거래","서울 강남구","25.06.10"
"479","서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.6100","202502","12","440,000","2","6","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.04.30"
"480","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","115.0500","202502","12","360,000","209","1","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","25.06.05"
"481","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","69.0400","202502","11","356,000","113","15","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.05.26"
"482","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","161.3600","202502","11","470,000","109","14","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.06.20"
"483","서울특별시 강남구 대치동","316","0316","0000","은마","84.4300","202502","11","309,000","6","5","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구, 서울 서초구","25.05.27"
"484","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202502","09","530,000","103","17","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.05.28"
"485","서울특별시 강남구 대치동","974","0974","0000","대치현대","59.8200","202502","08","185,500","101","14","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","25.02.25"
"486","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.9800","202502","08","334,000","103","21","개인","개인","2008","선릉로 222","-","중개거래","서울 강남구","25.05.23"
"487","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","84.6900","202502","08","288,000","6","9","개인","개인","1984","영동대로 230","-","중개거래","서울 강남구","25.05.23"
"488","서울특별시 강남구 대치동","316","0316","0000","은마","76.7900","202502","07","274,000","5","14","개인","개인","1979","삼성로 212","-","중개거래","서울 강남구","25.03.07"
"489","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","128.0100","202502","07","424,000","-","11","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","-"
"490","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","84.4800","202502","07","334,000","102","8","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","25.05.28"
"491","서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.6100","202502","07","415,000","10","1","개인","개인","1983","선릉로 120","-","중개거래","서울 강남구","25.04.25"
